75		770.0404194
1131.521739	5041.277564
1136.036789	5037.480448
1140.551839	5033.616887
1145.06689	5029.68806
1149.58194	5025.695134
1154.09699	5021.639261
1158.61204	5017.52158
1163.12709	5013.343215
1167.64214	5009.105277
1172.157191	5004.808864
1176.672241	5000.455062
1181.187291	4996.044939
1185.702341	4991.579555
1190.217391	4987.059953
1194.732441	4982.487166
1199.247492	4977.862212
1203.762542	4973.186096
1208.277592	4968.459811
1212.792642	4963.684339
1217.307692	4958.860646
1221.822742	4953.989688
1226.337793	4949.072407
1230.852843	4944.109735
1235.367893	4939.102591
1239.882943	4934.051879
1244.397993	4928.958496
1248.913043	4923.823324
1253.428094	4918.647233
1257.943144	4913.431084
1262.458194	4908.175725
1266.973244	4902.881991
1271.488294	4897.550708
1276.003344	4892.18269
1280.518395	4886.77874
1285.033445	4881.33965
1289.548495	4875.866201
1294.063545	4870.359164
1298.578595	4864.819298
1303.093645	4859.247353
1307.608696	4853.644067
1312.123746	4848.010169
1316.638796	4842.346376
1321.153846	4836.653398
1325.668896	4830.931932
1330.183946	4825.182667
1334.698997	4819.406281
1339.214047	4813.603442
1343.729097	4807.774811
1348.244147	4801.921036
1352.759197	4796.042758
1357.274247	4790.140609
1361.789298	4784.215209
1366.304348	4778.267173
1370.819398	4772.297104
1375.334448	4766.305598
1379.849498	4760.293239
1384.364548	4754.260607
1388.879599	4748.208271
1393.394649	4742.136791
1397.909699	4736.046719
1402.424749	4729.9386
1406.939799	4723.812971
1411.454849	4717.670357
1415.9699	4711.511281
1420.48495	4705.336254
1425		4699.14578
